,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
7378,Mother Krampus 2: Slay Ride,Horror,en,Fright Teck Pictures,0,0,95,Released,2018,It's Christmas time in Cleveland Ohio and four young ladies are on the verge of completing their mandatory thirty days of community service. With only one night to go they are required to make a series of in-home visits to the older and less fortunate. Upon arriving at their final stop for the night they become introduced to a pleasant older woman who graciously welcomes them into her home for the evening. However as darkness falls and the cold settles in they begin to realize that there is far more to their seemingly innocent host than meets the eye.,1,,
7387,Doing Money,Drama-TV Movie,en,Renegade Pictures,0,0,90,Released,2018,A young Romanian woman is snatched in broad daylight from a London street trafficked to Ireland and used as a sex slave in a series of pop-up brothels. Her shocking true story offers a tense and thought-provoking thriller exposing how in modern Britain slavery can hide in plain sight.,1,80,60
7389,Jinn,Drama,en,Sweet Potato Pie-Morgan's Mark-Confluential Films,0,0,92,Released,2018,Summer is a carefree teenage girl whose world is turned upside down when her mother abruptly converts to Islam and becomes a different person. At first resistant to the faith she begins to reevaluate her identity after becoming attracted to a Muslim classmate crossing the thin line between physical desire and piety.,1,18,31
7396,Burnt Year,Drama,en,FF Film Productions,0,0,160,Released,2018,After Catherine Mure graduates from college she begins to learn that life doesn't always turn out the way she had planned. Over the course of a year she goes through multiple events which cause her to have a change in heart and alter her view of how she's lived life up to this point.,1,,
7397,Torch,Drama-Thriller,en,Plaster City Productions,0,0,100,Released,2018,Clara grew up in the Belize jungles but was sent to live in San Francisco after a childhood trauma. Her older boyfriend Gabriel encourages a trip back to her jungle home. Once arriving the familiar faces and tropic environment fills Clara with hope for a brighter future. She's soon reminded that the jungle has a dark side and begins to realize that Gabriel may have an even darker one himself.,1,,40
7399,Freelancers Anonymous,Comedy,en,Black Apple Media,0,0,80,Released,2018,Billie #hatesherjob and quits mere months before getting married. She meets a ragtag group of women also looking for employment and finds herself juggling her upcoming wedding with launching a new tech start-up.,1,,40
7402,52 Words for Love,Drama-Romance,en,Propinquity Pictures,0,0,89,Released,2018,When Alice sets out to post one synonym for love every week for a year she inadvertently sends a gentle ripple through her social network and discovers more about relationships than she imagined. Combining doc interviews with narrative drama 52 Words for Love offers a humorous meditation on what it means to grapple with the vagaries of intimacy.,1,,
7404,Suicide Club,Thriller,en,Proportion Productions,0,0,90,Released,2018,"Locked in her flat for several years a reclusive young woman stumbles upon a mysterious web community. According to an urban myth the Suicide Club grants death to those wishing for it. Unless these ""cyber suicides"" are actually murders.",1,,
7407,Splinters,Drama,en,Emotion Pictures,0,0,94,Released,2018,Thom Fitzgerald explores interconnections of sexual identity family and small-town Nova Scotia life in this intimate drama about a young woman reassessing her relationship with her mother following the death of her father.,1,,
7409,Payday,Action-Thriller-Drama-Mystery,en,A Cut to the Chase Productions,0,0,105,Released,2018,When inexperienced criminal Ben holds up a small-town restaurant the poorly-planned robbery spirals into a hostage crisis beyond his control. Trapped inside with him is his girlfriend manager Adie Graham a cunning sociopath who masterminded the theft to cover up evidence of her embezzlement. As Ben tries to keep her involvement a secret whilst negotiating with the police Adie plays a dangerous game of deceit and manipulation willing to do anything and everything to come out on top - no matter who gets hurt.,1,50,77
7410,The Girl in the Orange Dress,Romance,en,Quantum Films,0,0,100,Released,2018,Anna a conservative girl wakes up in a hotel room with the biggest actor in the country. Having no memory on how she got there she must figure her way out of the hotel to avoid the fans and media swarming the hotel.,1,,
7429,Web of Lies,Thriller,en,MarVista Entertainment-Estrange Films,0,0,82,Released,2018,Whitney a social media influencer moves back to her hometown in Boston to start a new chapter in her life. She has a blossoming career and an attractive next-door neighbor Mike but Whitney's sister is suspicious of Mike's erratic behavior. When someone tries to sabotage Whitney's career and her sister suddenly goes missing Whitney must determine if Mike is truly the man she's falling for or if he's hiding a dark secret.,1,,21
7432,The Wasting,Drama-Thriller,en,Endzone Films-Stromhaus Productions-Jam Post-Wasting Films,0,0,98,Released,2018,A teenager in an English town struggles to come of age braving sexual awakening and fighting her controlling parents by refusing to eat...until a nightmarish ghost appears that may be real or may be a deadly creation of her starving body.,1,,
7436,The Misguided,Drama-Comedy,en,Early Autumn,0,0,88,Released,2018,After planning to leave the city with his girlfriend a young man must first betray her in order to save his brother from a deadly situation.,1,57,90
7439,Strange Colours,Drama,en,La Biennale di Venezia-Biennale College Cinema,0,0,85,Released,2018,Milena travels to a remote opal mining community to see her estranged ill father. Lost and alone she falls into his bewildering world where men escape society and share ideals of freedom. Soon he doesn’t want her to leave. Stuck in time father and daughter try to mend their fractured bond but their connection is fragile like the strange colourful gems he digs up from the earth.,1,100,100
7445,Medea,Music,en,Stanislavsky and Nemirovich-Danchenko Moscow Music Theatre,0,0,128,Released,2018,A furious sorceress seeks revenge after her husband takes the children leaves the country and finds himself a younger wife.,1,,
7447,The Baby Stealer,Thriller-TV Movie,en,LMN Productions-Good Soldier Films,0,0,86,Released,2018,After a traumatizing robbery Rachel and her husband Peter decide to move away from the city to start their family. Rachel finds it difficult to get to know her new neighbors with the exception of Sandy. The two women hit it off instantly and when Rachel is put on bed rest for the remainder of her pregnancy Sandy is more than willing to help. However things start to take a dark turn when Rachel notices Sandy’s suspicious behavior. Rachel then sees Sandy with a baby no one even knew she had. As Sandy’s odd behavior begins to spiral out of control Rachel begins to fear her unborn child may be what Sandy truly desires.,1,,
7448,Celluloid Soul,Comedy-Drama-Romance,en,Pirromount Pictures,0,0,93,Released,2018,Monty meets an actress from a 1939 movie who looks exactly like she did then complete with a black and white hue specks of dust and vertical scratches throughout her face and body.,1,,
7450,Fall City,Drama-Romance,en,Friday Feature Productions-Red Coral Films,0,0,93,Released,2018,Recently-paroled thief Jon Price is forced to return to his small rainy hometown of Fall City Washington at Christmastime. Jon unexpectedly begins to find joy as he meets and grows closer to a struggling single mother who shows him true kindness and he begins filling the role of a father for her young daughter.,1,,67
7453,Elements of Matter,Romance-Comedy,en,Fooya Films-Schema Media,0,0,97,Released,2018,A famous actress has a nervous breakdown during a junket for a new franchise film. She asks a complete stranger (who mistakenly thinks he's rented her family's house) to pretend to be her boyfriend for the holidays and spend it with her eccentric family.,1,,
7456,The Queen and I,Comedy-TV Movie,en,King Bert Productions-Sky Original Productions,0,0,90,Released,2018,A new republican prime minister strips the British monarch and her family of their money and assets and forces them to live on a rundown council estate.,1,,
7457,In Memory Of,Horror-Science Fiction-Adventure,en,Wicked Pixel Cinema,0,0,122,Released,2018,When a medical experiment turns into a blood-soaked nightmare the only surviving subject flees for her life. Painfully missing her most precious memories of childhood pummelled by horrific hallucinations and pursued by those who stand to profit from her damaged brain Amber Sheridan embarks on a cross-country road trip to track down a mysterious stranger – a man who has the ability to end Amber’s madness and restore the memories that have been stolen from her.,1,,
7459,Never Can Say Good-bye,Thriller-Fantasy-Horror-Romance,en,Cosmos Productions,0,0,120,Released,2018,"Have you ever met someone and suddenly felt love or hate? Did you wonder why? What if you had forgotten the reason? Would you want to remember if it could save you life?  Elizabeth was asked by her mentor to teach a writing course at a small college.  Since she never forgets a kindness she reluctantly agrees.  Arriving in town she instantly regrets her decision.  She wants to run but she is honor bound to stay.  Even as the ghost of a small child begs her to forgive the memories of another time arouse feelings of hatred that she doesn't understand and cannot control. When she meets Shane all of their lives are thrown onto a dangerous collision course from which they can neither run nor can they hide.  The question is ""Can they overcome their tragic past or will they be doomed to repeat it?""  Love can be a blessing or the curse that destroys a town.",1,,
7462,Celeste,Drama,en,Unicorn Films-Screen Queensland,0,0,105,Released,2018,Celeste is a renowned opera diva who retired early for the man she loved to live on a crumbling and beautiful estate in the heart of a rainforest in Far North Queensland. Ten years after the tragic death of her husband Mateos in a boating accident Celeste is set to return to the stage for her final performance. Her husband’s son Jack still haunted by the past arrives amidst the preparations for the performance and finds Celeste is as he remembered – beautiful intoxicating and dangerous. Celeste wants Jack to stay at the estate but needs him to perform one last request.,1,,
7465,Lemonade,Drama,en,Film i Väst-Mobra Films-Peripheria Productions-Filmgate Films-42film,0,0,85,Released,2018,While working in the US on a temporary visa as a caretaker Mara a 30 year-old single mother from Romania marries Daniel an American. After the arrival of her son Dragos everything seems to have fallen perfectly into place. When the process of getting a green card veers unexpectedly off course however Mara is faced with abuses of power on every level and forced to answer a dark question about herself – how far would you go to get what you want?,1,,
7469,A Majestic Christmas,TV Movie-Drama-Romance-Comedy,en,MarVista Entertainment,0,0,90,Released,2018,Christmas in the charming town of Briar Falls will be bittersweet this year when architect Nell goes back to her hometown having been given the job of turning the historic Majestic Playhouse into a modern multiplex much to the town’s objections. The Playhouse has been home to their annual Christmas tableaux which will now have to end after a long and historic tradition to the town. This job is Nell’s first promotion and one she wishes she hadn’t been chosen for especially when she meets the new owner of the theater Connor whose vision and ideas clash with Nell’s. Since Connor hasn’t had much experience celebrating Christmas Nell hopes that if she can give him a crash course in Christmas during the town’s Twelve Day Festival that he might just change his mind about modernizing the Majestic.,1,,83
7472,Nightmare Best Friend,Crime-TV Movie,en,Maple Island Films,0,0,90,Released,2018,Katy is delighted to reconnect with her old high school friend Gina. But when Gina's boyfriend Ray also shows up it turns out that the surprise reunion wasn't so impromptu after all -- the couple want Katy to help them rob her workplace.,1,,
7474,An Impossibly Small Object,Drama,en,Lemming Film-Nukleus Film-Flash Forward Entertainment-Jaako dobra produkcija,0,0,100,Released,2018,A Dutch photographer (played by David Verbeek himself – also a talented photographer in real life) takes a picture of a girl in a parking lot in nighttime Taipei as she plays with her kite. The photo transports us into her life. She is eight years old and is about to lose her best friend a boy from a wealthy family who is moving to America. Back in the Netherlands the photographer is confronted with his own constant loneliness. The photo of the girl evokes memories of his own childhood when he still felt at home somewhere.,1,,
7486,All Shades Of Wrong,Drama,en,Rok Studios,0,0,125,Released,2018,A young lady desires a better future so she leaves the village only to find her herself in a terrible situation.,1,,
7497,Naakaa,Action-Crime-Drama,en,Media Port,0,0,138,Released,2018,Goldie a small time smuggler of Barhabise who is in need of a profiting consignment to recover from his current bankruptcy. He gets an emergency call from a local smuggler and businessman of the area to rescue a Tibetan girl and her transporter illegally from one of the sub-border point to Barhabise.,1,,
7506,Peripheral,Thriller-Horror,en,Ascension Productions,0,0,89,Released,2018,Bobbi Johnson is a young literary sensation facing her difficult second novel. Already dealing with a crazed stalker and her junkie ex-boyfriend Bobbi is convinced by her publisher to use new smart editing software and finds herself going head-to-head with an artificial intelligence determined to write her book for her.,1,90,83
7508,Swamp Zombies 2,Action-Comedy-Horror,en,KillerWolf Films,0,0,72,Released,2018,"The hottest reality TV Show in the world ""Lucky Stiffs"" is about to get even more hot. Contestants from all over the globe try to win big cash prizes and fame by competing on the show against each other and survive the shows ""stars"".....zombies!!. However there's a problem a renegade contestant (""Mouse"") is trying to expose the show as unethical and the show's producer's are grasping at straws to find Mouse. When all the producer's attempts have failed he's left with one choice...to free ""Jack"" from a top secret Black ops prison and send him into the show. Jack has the kung fu skills to stay alive to find Mouse and bring her to the Producer......and he knows a thing or two about zombies.",1,,
7512,Her Worst Nightmare,Thriller-TV Movie,en,MarVista Entertainment,0,0,88,Released,2018,A young woman Dakota is trying to move on with her life and get away from her past after being rescued from a grim basement where she was kidnapped and abused by a monstrous man. However when the normal life she had starts to unravel Dakota needs to uncover her tormentor and end her nightmare for good since she fears for her life and is determined to no longer be the victim.,1,,
7513,Even After Everything,Drama,en,Park Slope Pictures,0,0,87,Released,2018,A wealthy mom of two children catches her husband in an affair and welcomes home his estranged brother setting the stage for love war and revenge.,1,,
7514,Dad,Drama,en,Rob Lobosco Productions,0,0,91,Released,2018,After the passing of her mother Al is left to the hands of the State Government. Her only wish and hope is finding her Dad whom she barely knows. She sets off on a journey and trusts that her wish will come true but who she finds is not the man she remembers.,1,55,60
7519,Morning Show Mysteries: Murder on the Menu,Mystery-TV Movie,en,Front Street Pictures,0,0,84,Released,2018,Beloved cooking show host Billie Blessings finds herself in hot water when a dead body turns up in the car of one of her guests a temperamental celebrity chef harboring dark secrets.,1,,
7524,Death on the Tyne,Comedy-Crime-Drama,en,Shiny Button Productions-UKTV,0,0,90,Released,2018,Draper's Tours are taking Mildred and her care home friends on an overnight ferry trip from North Shields to Amsterdam where things will quickly turn turbulent as the passengers and crew begin to get bumped off one-by-one. Throughout it all Terry is still desperate to pop the question to Gemma even if the circumstances are less than romantic.,1,,
7530,M,Mystery,en,Ihode Management-Cursum Perficio,0,0,90,Released,2018,M is a work of art that explores the relationship between sexuality and death. These two appear to be at opposite poles but in fact they merge in all of us disguising the fear of death or the desire to die the world of Eros. In M the character of Marilyn Monroe should be seen as a symbol of this interpenetration. The actress´s death is as famous as her sexuality and thus sets a perfect example of how the ancient bond between sex and death is being forever mystified and exploited by the popular culture. M attempts to explore this phenomenon in a much more personal level.,1,,
7531,The Foreign Exchange Student,Horror-Thriller,en,Maverick Entertainment Group,0,0,107,Released,2018,A foreign exchange student with a secret past paints her new town red.,1,,
7533,Herbert West: Reanimator,Horror,en,Isle Empire Pictures,0,0,79,Released,2018,Pursued by the police an ambitious neuroscientist uses a neutrino impulse to bring his dead wife back to life unintentionally unlocking within her dormant powers that threaten the existence of everyone he knows.,1,,
7534,Hailey Dean Mysteries: 2 + 2 = Murder,Mystery-TV Movie,en,Howard Braunstein Films-Mystique Films,0,0,84,Released,2018,Hailey attends her niece's school recital only to learn that the beloved music teacher has vanished. Hailey soon discovers several startling secrets amongst the staff as well as a link between the missing young teacher and the school’s reconstruction funds.,1,,
7535,Chained for Life,Drama,en,Flies Collective-Grand Motel,0,0,91,Released,2018,A beautiful actress struggles to connect with her disfigured co-star on the set of a European auteur's English-language debut.,1,,17
7538,Delta Goodrem:  Wings Of The Wild Live,Music,en,Sony Music Entertainment Australia,0,0,102,Released,2018,Delta Goodrem has amassed 17 Top Ten singles 16 ARIA Awards a Silver Logie Award 3 World Music Awards and 23x Platinum album accreditations. The Wings of the Wild Tour features performances of her biggest hits to sold out arenas across Australia.,1,,
7539,Bees Make Honey,Comedy-Mystery-Romance,en,Flexibon Films-Xploseve,0,0,90,Released,2018,A widow hosts a gathering for her high-society friends in an attempt to help solve her husband's murder.,1,,
7545,Demons,Horror,en,13 Little Pictures,0,0,83,Released,2018,A role in a new production seems lucky for young actress Vicki until the torture that awaits her is revealed. Vicki refuses to be agonized in this satiric horror film about power abuse and the hidden violence of creativity that contemplates the price of art.,1,,
7547,Red Venom Kills,Fantasy,en,Brain Damage Films,0,0,82,Released,2018,Alluring young Scarlet Silk is a vengeful hooker gone crazy after her parents murder and being stabbed several times. The audacious naughty teen changes her destiny near death by discovering a mysterious crate from the Amazon jungle left behind by her mother that has two mystical bottles of red venom; one that heals and the other that poisons. Scarlet then transcends herself into becoming the deadliest predator in the jungle as her mission is to inject her poisonous venom into the diabolical underworld queen Dark Widow.,1,,
7559,Sick for Toys,Horror,en,Delco-Cut Productions-Nine Ten Films,0,0,90,Released,2018,Roy is the nice guy who finishes last. Sick of his current situation he accepts an invitation to have Christmas dinner with the beautiful and strangely alluring Emilia. Once at dinner Roy realizes that Emilia and her oddball brother Edward are not what they seem.,1,,56
7563,Hell's Kitty,Comedy-Horror,en,Smart Media,0,0,98,Released,2018,Nick a Hollywood screenwriter discovers his cat has become murderously possessed and will stop at nothing to rid him of any women in his life. As his life unravels out of control Nick must find a way to have his kitty exorcised of the demonic spirit haunting her and creating a body count.,1,,
7564,3,Horror-Mystery-Thriller,en,White Lotus Productions,0,0,80,Released,2018,With the help of her husband a woman tries to get her rapist to own up to what he did to her by kidnapping him. He does not admit to the act which means the couple must go to greater lengths to get a confession out of him and on record to dispute his alibi.,1,,54
7566,Hellmington,Thriller-Horror-Mystery,en,Blind Luck Pictures-The Coup Company-Vortex Words Pictures,0,0,83,Released,2018,A detective investigates her father's dying words; the name of a girl who has been missing for 9 years.,1,,29
7567,Honey Bee,Drama,en,Sixth Avenue Enterprises-Filmshow,0,0,93,Released,2018,"Follows the journey of Natalie ""Honey Bee"" Sorensen an underage truck stop prostitute trapped in a human trafficking ring until she is transplanted into foster care in remote Northern Ontario and forced to confront her identity.",1,,
7572,The World Is Full of Secrets,Drama-Horror,en,Ravenser Odd,0,0,98,Released,2018,An old woman's voice recalls a terrible event from her distant past: on a summer night in 1996 five teenage girls meet in a suburban house absent of parental supervision. To pass the time they begin to tell morbid stories of the world outside trying to best one another in a grim competition.,1,,
7573,Darker than Night,Thriller-Horror,en,Riverbank Pictures,0,0,82,Released,2018,Sloan Carter is a young girl who has recently been blinded. Her father leaves for the weekend and her two best friends returning home from University keep her company. A protege of her father's passing through town also spends the night. The peaceful weekend is interrupted by a shadowy threat and the safe country getaway turns into a fight for survival.,1,,38
7587,Night Shift,Horror,en,Blue Shadows Films-Greenflash Pictures-Grump Films,0,0,81,Released,2018,Amy begins her first night shift in a hotel with a murderous past. Witnessing terrifying events and trapped within a loop Amy must find a way to escape the flesh obsessed murderer and save residents of the hotel.,1,93,63
7597,Andy the Talking Hedgehog,Adventure-Comedy-Family,en,Be Your Own Hollywood,0,0,76,Released,2018,After a girl's wish for all animals to have the ability to speak comes true local robbers try to capture her talking hedgehog.,1,,60
7600,Uma Mulher Só,Action-Drama-Crime,en,Vicven Films Productions,0,0,105,Released,2018,Following a traumatic incident a timid young woman changes her life's mission into seeking revenge as a gunfighter out for a group of killers.,1,,
7602,Reunited at Christmas,Family-TV Movie,en,Front Street Pictures,0,0,84,Released,2018,Frazzled and struggling with writer’s block novelist Samantha along with her boyfriend heads home to her late grandmother’s home to spend Christmas. While at home with family her grandmother’s wise words reveal the true meaning of Christmas with Samantha at a time when she most needs encouragement.,1,,40
7603,Jules of Light and Dark,Drama,en,Artless Media-Hungry Bear-Songbook Films-Terraform,0,0,87,Released,2018,In present-day Texas Maya and her on again off again girlfriend Jules total their car after a night of backwoods raving and teen mischief. They're rescued from the wreckage by Freddy an oil worker whose stoic facade crumbles as he comes to see himself and his repressed desires in Maya. As Jules recovers Maya and Freddy develop a rapport that dulls the debilitating silence of their small-town lives. Together they subtly encourage one another to chase after what they want the most (or at least figure out what that might be).,1,,
7605,Her Only Choice,Drama,en,Foxtrout Studios-Novus Content-Black Entertainment Network,0,0,120,Released,2018,A woman is faced with a choice to fight for her life or sacrifice it for another. After years of infertility a newly-expectant mother is diagnosed with a life-altering disease.,1,,
7608,"Strike, Dear Mistress, and Cure His Heart",Drama-Horror,en,Perm Machine Productions-Fall Films-Betmar-Heliand Productions,0,0,71,Released,2018,Newlyweds David and Madeline Middleston have just purchased a historic hotel near the town where Madeline's estranged mother Dianne resides. When Dianne comes to visit she brings with her an uninvited guest.,1,,
7610,The Portuguese Kid,Comedy,en,BroadwayHD,0,0,105,Released,2018,In Providence Rhode Island habitually widowed Atalanta pays a visit to her second-rate lawyer Barry Dragonetti. Intending to settle her latest husband's affairs this larger-than-life Greek tightwad quickly becomes a nightmare for her cheesy self-aggrandizing attorney.,1,,
7615,Hometown Killer,Thriller-TV Movie,en,Reel One Entertainment-Blue Sky Films,0,0,87,Released,2018,A young woman finds her life in danger when an emotionally disturbed police officer she bullied in high school targets her in a twisted plan of revenge.,1,,
7619,Marla Mae,Horror,en,Cut Publishing-Adventus Films,0,0,92,Released,2018,When a girl goes to get an IUD implanted by a distant relative he commits a deranged act which has deadly implications for those close to her.,1,,
7625,Los Angeles Overnight,Thriller,en,High Noon Films-DRK Productions-Anarchy Post (ADR recording)-KO Creative-The Clearance Lab,0,0,93,Released,2018,A struggling actress inherits a bevy of colorful villains after desperation (with a touch of femme fatale) drives her and her gullible boyfriend to steal big from the Los Angeles underworld.,1,,90
7627,Pearl,Drama,en,Unité de Production-Bande à Part Films-KNM-CNC,0,0,82,Released,2018,72 hours from the final of an international female bodybuilding championship. Lea Pearl is set to compete for the prestigious title of Miss Heaven. But her past catches up with her when her ex-lover Ben shows up with the 6-year-old son she hardly knows.,1,,
7643,Never Saw It Coming,Thriller,en,Straight Shooter-MCE-Téléfilm Canada-Northern Ontario Heritage Fund Corporation-Rolling Pictures,0,0,89,Released,2018,Keisha Ceylon is a psychic. At least that’s what she passes herself off as. Her real powers have more to do with separating troubled families from their money than actually seeing into the netherworld. When Keisha targets the family of the missing Ellie Garfield she becomes entangled in the dark secrets of Ellis’s husband Wendell Garfield and his daughter Melissa.,1,,83
7647,My Pure Land,Drama,en,Bill Kenwright Films-My Pure Land,0,0,92,Released,2018,A mother and her two daughters fight to protect their home.,1,94,
7649,White Rabbit,Comedy-Drama,en,Mister Lister Films,0,0,71,Released,2018,A dramatic comedy following a Korean American performance artist who struggles to be authentically heard and seen through her multiple identities in modern Los Angeles.,1,21,60
7656,Haven's End,Action-Thriller,en,Blue Dusk Productions,0,0,92,Released,2018,When major cities around the world burn in the aftermath of massive coordinated terrorist attacks a trauma doctor and her friends escape Atlanta to the perceived safety of the countryside only to discover the danger has followed them.,1,,
7663,The Pastor and the Pro,Comedy,en,Matthew Wilson Production,0,0,78,Released,2018,A young single pastor needs a date for a church dinner so he hires his neighbor next door who works as a prostitute to accompany him. As she becomes more entangled in his life her demands become more outrageous. Now he must navigate a moral minefield as he uses the unholy alliance to advance his ministry career. And things get more complicated when he starts to fall in love with her. A comedy about people who desperately want to convert each other.,1,,
7674,A Gingerbread Romance,Romance-TV Movie,en,Hallmark Media,0,0,90,Released,2018,Successful architect Taylor Scott is poised for a promotion and a move to Paris but before that’s decided her boss tasks her with creating a life-sized gingerbread house for a holiday competition. She partners with pastry chef Adam Dale and though their styles are different they form a deep connection working together.,1,,0
7689,One Crazy Christmas,Comedy,en,Nexus Entertainment,0,0,85,Released,2018,Sabrina a successful divorced attorney must juggle her family and guests during Christmas dinner when her daughter Leslie surprisingly brings home her new fiance Juan and also invites her father Glen Sabrina's ex-husband.,1,,
7690,They,Drama,en,Mass Ornament Films,0,0,80,Released,2018,J is in their early teens and lives in the countryside. J has been diagnosed with Gender Identity Disorder goes by the selected pronoun “they” and takes hormone blockers to suspend puberty. While J’s parents are away their older sister and her Iranian boyfriend are assigned the duties of house-sitting and looking after J.,1,67,38
7693,Bolshoi Ballet: La Sylphide,Music,en,Bolshoi Theatre,0,0,102,Released,2018,On the day of his wedding the young Scotsman James is awoken with a kiss from an ethereal winged creature a Sylph. Entranced by her beauty James risks everything to pursue an unattainable love… La Sylphide is not only the oldest of the classical ballets but it also marks the start of dancing on pointe. The Bolshoi Theatre and Bolshoi Ballet in Cinema showcase Johan Kobborg’s production which conveys the spirit of the ballet in this romantic tale. Anastasia Stashkevich appears as Sylph and Semyon Chudin as James.,1,,
7694,2 In the Bush: A Love Story,Comedy-Drama-Romance,en,Cinema Libertad-Strange Charm,0,0,97,Released,2018,Emily has just been dumped by her girlfriend kicked out of her apartment and fired from her job. Her best friend hooks her up with a new gig: personal assistant to a dominatrix. But when Emily falls for her new boss -- and her new boss's boyfriend -- she must decide what risks are worth taking for love. 2 in the Bush is an unconventional romantic comedy about dungeons a fish named Archimedes and the many forms that love takes.,1,,
7695,Til Ex Do Us Part,Thriller-TV Movie,en,Cover Productions,0,0,89,Released,2018,"Just when their separation is coming to an end and Kyle and Sophia have recommitted to each other Sophia is accused of assaulting her husband's ""friend"" Claire a woman he slept with once. In reality however Claire is engineering a series of attacks against herself to frame Sophia and keep Kyle for herself. When the ruse falls apart Claire makes a direct attack on her rival.",1,,
7703,Christmas Perfection,Comedy-TV Movie,en,Lifetime,0,0,90,Released,2018,As a kid Darcy had no control over her family’s holidays and thus has grown up to be a Christmas control freak — so much so that she loses sight of what the holidays actually mean. Suddenly she finds herself magically transported into her idea of the perfect Christmas Village and learns that ‘perfection’ isn’t all it’s cracked up to be.,1,,
7705,Hantu Wangan,Comedy-Horror,en,AIFA MOTION PICTURES SDN BHD,0,0,90,Released,2018,Illegal street racer Kintang Kintung always wins when he is on the streets. One night during a race he accidentally runs over a girl instantly killing her. This causes him to take a break from racing as he still suffers from the trauma of that night. His trauma only worsens when he begins to experience paranormal activities.,1,,
7706,Finding Alice,Drama,en,LAITHAUS-Ljud & Bildmedia,0,0,80,Released,2018,Erin escapes from a brothel. Desperate for money she cheats her way into a job at a nursing home but ends up stealing cash and going on the run kidnapping one of the patients in the process. But Erin's frantic escape gradually turns into an inspirational and revealing road trip due to the unconventional relationship which develops between her and her kidnap victim a seventy-year-old man.,1,,
7723,Metropolitan Opera Live — Marnie,Music,en,The Metropolitan Opera,0,0,139,Released,2018,Composer Nico Muhly unveils his second new opera for the Met with this gripping reimagining of Winston Graham’s novel set in the 1950s about a beautiful mysterious young woman who assumes multiple identities. Director Michael Mayer and his creative team have devised a fast-moving cinematic world for this exhilarating story of denial and deceit which also inspired a film by Alfred Hitchcock. Mezzo-soprano Isabel Leonard sings the enigmatic Marnie and baritone Christopher Maltman is the man who pursues her—with disastrous results. Robert Spano conducts.,1,,
7725,The Devil's Well,Horror,en,Invasive Image,0,0,88,Released,2018,Karla Marks mysteriously vanishes while conducting a paranormal investigation with her husband. A year after her disappearance a group of paranormal investigators attempt to uncover the truth about her disappearance.,1,,
7731,Doctor Who: The Woman Who Fell to Earth,Science Fiction-Drama-Adventure,en,BBC,0,0,64,Released,2018,In a South Yorkshire city Ryan Sinclair Yasmin Khan and Graham O'Brien are about to have their lives changed forever as a mysterious woman unable to remember her own name falls from the night sky. Can they believe a word she says? And can she help solve the strange events taking place across the city?,1,,
7744,The Price for Silence,Drama,en,Vincenzo Productions,0,0,107,Released,2018,After the death of her father a troubled woman returns home to confront the family who paid for her silence.  Kira Flynn grew up in a storybook NJ setting.  As a teen she was a gifted artist with a bright future ahead of her until one fateful night changed everything; a child’s innocence a father’s loyalty and a family’s future.  Fifteen years later Kira’s father passes away.  She returns home to her mother Sheila and her brother  Lucas to help bury her father while she digs up her past.,1,,
7748,Killers Within,Thriller-Horror,en,Fever Kid Films-Millbrook Studios-Two Joker Films,0,0,100,Released,2018,With her son being held captive by a criminal gang police-officer Amanda Doyle together with her ex-husband and three unlikely allies takes part in a desperate plot to hold a wealthy banker and his family to ransom. But this is no ordinary family.,1,,
7767,Wake.,Drama,en,Mirror Core Productions,0,0,96,Released,2018,A widowed mortician struggling with agoraphobia is given a birthday gift from her mother and daughter as a joke. The gift a life-size male doll named Pedro goes from funny to fantastical complicating her ties with her family as well as a budding relationship with a documentary Filmmaker.,1,,
7795,Portrait of a Knight,Comedy-Drama-Fantasy-Music-Romance,en,Riddell Productions,0,0,71,Released,2018,Portrait of a Knight is a musical romance about the way in which historic ideals inform contemporary urban life. Rachel is a young archivist living and working in Wellington New Zealand. Feeling alone and disconnected from life she projects her romantic fantasies onto the paintings she loves until one day her song brings Reginald - a Knight of the Realm - to life. His carefree innocence and zest for life begin to open Rachel up to the beauty around her but the fates have a way of making trouble when miracles occur...,1,,
7797,It's a Date,Romance-Drama,en,Stroud Entertainment,0,0,68,Released,2018,The owner of a dating service falls in love with one of her clients leaving her to choose between remaining professional or following her heart.,1,,
7805,National Theatre Collection: The Winter's Tale,Drama-Romance,en,National Theatre,0,0,69,Released,2018,Perdita is a brave intelligent and much-loved girl but something is not quite right in her world. Join her on a journey through magic and mayhem as she uncovers her story – the girl who was once lost and then found.  This exciting new version of The Winter's Tale is the perfect introduction to Shakespeare for younger audiences. Warning: watch out for pursuing bears.,1,,
7808,Romeo and Juliet,Drama-Romance,en,CBC-Stratford Festival-Melbar Entertainment Group,0,0,153,Released,2018,A long-simmering animosity between two families of Verona the Montague's and the Capulet's has recently boiled over with members of the rival households brawling in the streets. One night Romeo a Montague crashes a party given by the Capulet's in order to meet up with a young woman called Rosaline with whom he is infatuated. Thoughts of her vanish from his mind however when he catches sight of Juliet daughter of the head of the Capulet household. Juliet is equally smitten with Romeo but her father already has other plans for her.,1,,
7809,Kokomma In America,Drama,en,Magic Movies Industries Ltd,0,0,172,Released,2018,Kokomma is a village girl from Akwa Ibom who was unwittingly trafficked to America. She resists every attempt to be lead into prostitution because of her strict cultural discipline and ultimately becomes stranded.,1,,
