,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
9157,Ouija Seance: The Final Game,Horror-TV Movie,en,High Octane Pictures,0,0,81,Released,2018,Sarah and her friends decide to spend the weekend at an old villa Sarah mysteriously inherited. After finding a Ouija Board in the attic Sarah and her friends unknowingly awaken an evil force connected to the villa’s hidden secrets. To fight the unimaginable horror they will have to face their darkest fears and worst nightmares.,1,,
9158,Bumblebee,Action-Adventure-Science Fiction,en,Paramount-Di Bonaventura Pictures-Bay Films-Tom DeSanto/Don Murphy Production-Allspark Pictures,135000000,467989645,113,Released,2018,On the run in the year 1987 Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie on the cusp of turning 18 and trying to find her place in the world discovers Bumblebee battle-scarred and broken.  When Charlie revives him she quickly learns this is no ordinary yellow VW bug.,1,91,74
9160,Nightmare Tenant,Thriller-TV Movie,en,Reel One Entertainment,0,0,90,Released,2018,After her daughter Lacey goes off to a prestigious university Carol finds herself with an empty nest and decides to rent out her room. When Nikki a local college student answers the ad it feels like a perfect fit. What Carol doesn't know is that Nikki was her daughter's high school rival and that she believes Carol cheated her out of a chance to attend a better school by pulling strings for Lacey. Now Nikki has come to avenge the future she feels has been stolen from her.,1,,
9167,The Royal Hibiscus Hotel,Romance-Comedy,en,EbonyLife Films,0,0,90,Released,2018,A disillusioned London chef visits Nigeria and struggles with her matchmaking mother and restoring the family's rundown hotel. She's heartbroken when she discovers the man she loves is buying it.,1,,
9168,Clara's Ghost,Comedy-Drama-Family-Thriller,en,Smudge Films-Nighthorse Productions-Irony Point,0,0,80,Released,2018,Set over the course of a single evening at the Reynolds’ family home in Connecticut Clara fed up with the constant ribbing from her self-absorbed showbiz family finds solace in and guidance from the supernatural force she believes is haunting her.,1,,
9171,The Year of Spectacular Men,Drama-Comedy-Romance,en,Parkside Pictures-Tadross Media Group-Almost Never Films,0,0,102,Released,2018,In the year after graduating college Izzy struggles to navigate the seemingly incessant failures of adulthood the reality of a substandard dating pool and a debilitating fear of top-sheets all in between X-Files marathons. Comically unsuccessful in love over the course the year including five half-hearted relationships with astoundingly self-centered men Izzy resigns herself to the support of her mother and sister who are struggling with their own relationship problems. Seeing herself in them Izzy gradually gains the confidence to be honest and vulnerable.,1,65,59
9175,Like Me,Crime-Drama,en,Glass Eye Pix-Dogfish Pictures-Go Infect Films,0,0,80,Released,2018,After posting a video of herself robbing a convenience store Kiya amasses a huge social media following. A reckless loner she seeks some form of genuine human connection. Through her travels she encounters a drifter an Internet troll and a paint huffing outsider who are all pulled into her circle of chaos junk food and drugs.,1,69,51
9177,Winterskin,Horror-Action-Fantasy-Mystery-Thriller,en,Dark Temple Motion Pictures-High Octane Pictures,0,0,84,Released,2018,Gunned down in the snowy wilderness and desperate for shelter Billy Cavanagh is taken in by kooky old lady Agnes unaware that her isolated log cabin is surrounded by bloodthirsty skinless creatures hellbent on getting inside.,1,,
9179,The Object Lesson,Drama,en,Larry Pictures,0,0,72,Released,2018,Briar and Belle live alone in a quiet house on a quiet street. No-one ever visits and they never leave. Things have always been this way and the two girls know they always will be. They are happy. But fun and games are only fun for so long and as the playful wanderings of Briar's mind begin to lead her thoughts into the unknown the pressure out the world outside the windows begins to push in on their sealed safety and threatens to divide the sisters forever.,1,,
9194,Her Stolen Past,Thriller-TV Movie,en,LMN Productions-Harlequin Productions Ltd-Reel World Management-1Department Entertainment Services,0,0,87,Released,2018,When Sonya Daniels finds the birth certificate of a kidnapped baby hidden in her late mother's home she's shocked. What was her parents' connection to the missing little girl and could her mother's murder somehow be connected? Sonya hires attractive detective Brandon Hayes to help her investigate. But someone will stop at nothing to prevent them from uncovering the truth. Determined to unravel the mystery Sonya doesn't realize how deadly the answers she's looking for will be. Based on Lynette Eason's Harlequin Love Inspired - Suspense novel Her Stolen Past.,1,,
9196,Tomb Raider,Action-Adventure-Fantasy,en,Metro-Goldwyn-Mayer-Warner Bros. Pictures-GK Films-SQUARE ENIX,94000000,274650803,118,Released,2018,Lara Croft the fiercely independent daughter of a missing adventurer must push herself beyond her limits when she finds herself on the island where her father disappeared.,1,,
9201,An Audience of Chairs,Drama,en,The Film Works-Wreckhouse Productions,0,0,93,Released,2018,Maura Mackenzie believes the world is hers to conquer. With her career as a concert pianist gaining momentum it seems her beauty and talent will be strong enough to mask the demons that threaten to engulf her. But with an absent husband and two young daughters at home her precarious sanity begins to unravel until one summer day burning with manic energy she makes a terrible mistake — a mistake that will change her life forever. The consequences for Maura are catastrophic: her ambitious husband runs for his life taking the children with him leaving Maura to lapse into a full-scale breakdown. Life as she knew it is now over. With the help of her father Ian Maura works to reclaim her life and waits for a miracle to bring her daughters home. But when the fates align can the past be forgiven?,1,,
9203,Stalked by a Reality Star,Thriller-TV Movie,en,Lifetime-Reel One Entertainment-Blue Sky Films,0,0,86,Released,2018,When teenager Kendra lies about her age to get into a Hollywood party she meets handsome reality TV star Brad. But when she discovers that Brad is not as charming as he seems Kendra rejects him only to realize that he has become obsessed with her and will stop at nothing--including dating her widowed mother--to be near her.,1,,40
9204,It's Just a Game,Horror-Thriller,en,Debtor Entertainment,25000,0,82,Released,2018,Brianna (Hannah Cohen-Lawlor) is a shy bashful teen who is constantly getting humiliated by the other girls in her social circle. Her circumstances change when she is kidnapped by a bizarre theatre cult intent on summoning an ancient witch,1,,
9217,Darrow & Darrow: In The Key Of Murder,Drama-TV Movie-Mystery,en,Motion Picture Corporation of America-Front Street Pictures-Side Street Post-Brad Krevoy Television,0,0,82,Released,2018,A simple offer of legal advice turns into the biggest challenge of Claire Darrow’s legal career when her new beau D.A. Miles Strasberg introduces her to his younger half-sister Phoebe a singer fresh off her first album. Following a legal dispute between the two Phoebe's producer ends up dead and all signs point to Phoebe. Claire is the only one Miles trusts to uncover the truth and save his sister.,1,,
9221,Believe Me: The Abduction of Lisa McVey,Drama-TV Movie,en,Lifetime-Cineflix Productions,0,0,98,Released,2018,On the night she plans on taking her own life 17-year-old 'Lisa McVey' is kidnapped and finds herself fighting to stay alive and manages to be a victim of rape. She manages to talk her attacker into releasing her but when she returns home no one believes her story except for one detective who suspects she was abducted by a serial killer. Based on horrifying true events.,1,,
9222,Hilang Akal,Drama,en,Nuansa Sdn Bhd,0,0,97,Released,2018,Desperate to find a dowry a man stubbornly kidnaps a dictator to get a ransom. The situation became chaos when the kidnapped girl was her mother-in-law!,1,,
9227,Gwen,Drama-Mystery-Horror-History,en,BFI-Ffilm Cymru Wales-Endor Productions-Great Point Media,0,0,84,Released,2018,A mysterious — and suspicious — run of ill fortune plagues a teenage girl and her mother and sister on their hillside farm in this folk story set in the dark hills of Wales during the industrial revolution.,1,71,75
9234,Peppermint,Action-Thriller,en,Lakeshore Entertainment-Huayi Brothers Pictures-STX Entertainment,25000000,53918723,102,Released,2018,A grieving mother transforms herself into a vigilante following the murders of her husband and daughter eluding the authorities to deliver her own personal brand of justice.,1,,67
9237,From Her To Eternity,Romance-Drama-Fantasy,en,Honors Zombie Films,500,0,101,Released,2018,A ghost realizes her ex-boyfriend can see her as she languishes in the afterlife.,1,,
9243,Bride of Scarecrow,Horror,en,ChampDog Films,0,0,89,Released,2018,A failing radio host finds out she has inherited a farm house in Wales from a family she never knew she had. But what goes on the land is story in which people have gone missing every 20 years. Fixed on repairing her career she sets off with her friends to make the ultimate discovery for her radio show - but what she discovers may well be what she would least expect - for every 20 years the Scarecrow will rise and this time - he's seeking a bride.,1,,
9244,Forced Marriage,Drama-Comedy,en,Active Youth Agency,0,0,52,Released,2018,After her family found her talking to neighbor's son Lubani young Emelia was humiliated by her family and then forced to marry him but Lubani's family refuses. Thrown out of the house she was found in the bushes by a fellow villager hungry and with injured ankle. The village chief takes after her and arranges reconciliation of two families.,1,,
9245,Becks,Drama-Music-Romance,en,Irony Point,0,0,91,Released,2018,After a crushing breakup with her girlfriend a Brooklyn musician moves back in with her Midwestern mother. As she navigates her hometown playing for tip money in an old friend's bar an unexpected relationship begins to take shape.,1,95,88
9254,Gamble,Drama,en,Great Future Productions,0,0,69,Released,2018,An heiress to a casino empire will stop at nothing to see her husband dead due to his dubious ways but little does she know that he’s a step ahead of the game.,1,,
9255,Grandpa's Great Escape,War-Adventure-Comedy-Drama-Family,en,BBC Film-King Bert Productions,0,0,64,Released,2018,Many years ago Grandpa was a World War II flying ace but sadly he is now suffering from Alzheimer's disease. When his family can no longer look after him he is moved to Twilight Towers an old people's home. It soon becomes clear that Miss Dandy is running Twilight Towers for her own ulterior motives and it is up to Grandpa and grandson Jack to make a daring escape. Failure could have the direst of consequences but success will give Grandpa a final chance to relive his past and take to the sky once again in his beloved Spitfire.,1,,
9263,A Boy. A Girl. A Dream,Romance,en,Datari Turner Productions,0,0,89,Released,2018,On the night of the 2016 Presidential election Cass an L.A. club promoter takes a thrilling and emotional journey with Frida a Midwestern visitor. She challenges him to revisit his broken dreams - while he pushes her to discover hers.,1,,
9266,Jingle Around the Clock,Comedy-Romance-TV Movie,en,Principle Productions,0,0,90,Released,2018,When Elle Bennet decides to reunite her college friends for a special Christmas celebration her plans are thwarted by an opportunity at work she can’t pass up -- spearheading a Christmas campaign relaunch to prove she’s ready for a career-altering promotion. Much to her surprise she’s forced to team up with advertising campaign 'fixer' Max who has a completely different take on the Holidays. But as Elle and Max work together and learn more about each other’s Christmas traditions they unexpectedly find themselves falling for each other. With the help of a little Christmas magic will Elle pull off the perfect Christmas reunion and find the love she’s been searching for?,1,,88
9267,A Midnight Kiss,Romance-TV Movie,en,Hallmark Media,0,0,90,Released,2018,With only one week to prepare Lisa Patterson and her family of party planners are given the biggest job in their company’s history: a New Year’s Eve party for tech entrepreneur Megan Clark. But when her brother breaks his leg and her parents head off on a planned vacation Lisa must reluctantly enlist the help of her brother’s visiting college buddy David Campos to help her pull off the event which just so happens to fall on her favorite day of the year. But what Lisa didn’t plan on was falling in love in the process.,1,,
9269,The Nun,Horror-Mystery-Thriller,en,New Line Cinema-The Safran Company-Atomic Monster,22000000,365550119,96,Released,2018,When a young nun at a cloistered abbey in Romania takes her own life a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2” as the abbey becomes a horrific battleground between the living and the damned.,1,,21
9282,Blood Paradise,Comedy-Horror-Mystery,en,Von Barkenberg Productions,0,0,82,Released,2018,Reeling after her latest novel flops best-selling crime writer Robin Richards (Andréa Winter) is sent by her publisher to the Swedish countryside to regain inspiration. There alone she indeed comes across an assortment of peculiar characters including her driver and most obsessive fan his explosively jealous wife and the progressively more unhinged man who owns the farm that’s hosting her. Totally out of place in her new surroundings—for one she is always dressed for glamorous big-city life—Robin discovers just how dangerous these oddballs may be. The unpredictable debut feature by Patrick von Barkenberg (who also appears as Robin’s boyfriend) is bathed in dreamy atmospherics and streaked with offbeat humor but remains grounded throughout by Winter who holds your attention rapt.,1,40,40
9287,Greta,Mystery-Thriller-Horror,en,Sidney Kimmel Entertainment-Screen Ireland-Lawrence Bender Productions-Showbox-Starlight International Media-Little Wave Productions-Focus Features,0,0,98,Released,2018,A young woman befriends a lonely widow who's harboring a dark and deadly agenda toward her.,1,79,36
9295,Ghostland,Horror-Mystery-Thriller,en,Mars Films-Highwire Pictures-Inferno Pictures-Logical Pictures-5656 Films,0,0,91,Released,2018,A mother of two inherits a home from her aunt. On the first night in the new home she is confronted with murderous intruders and fights for her daughters’ lives. Sixteen years later the daughters reunite at the house and that is when things get strange . . .,1,25,80
9298,Boyfriend's Deceit,Thriller,en,Candlelight Media Group-Silver Peak Productions-SunWorld Pictures,0,0,90,Released,2018,Annie is pulled over by police for a traffic violation while she is driving her boyfriend's car. When the police discover a bloody knife in the back of the car she has to find what is really going on before she is wrongly accused of a murder.,1,,
9299,The Armor of God: Gospel Adventure Story,Adventure-Family,en,SwordSmith Records,0,0,61,Released,2018,Liz and her brother Joey bring their friends Casey and Steve along on their family's camping trip. They were planning on a relaxing vacation but a river excursion ending in a popped raft leaves them stranded in the forest with no way to get home. Helplessly lost and confused they meet Chuck - a failed forest ranger who knows less about the forest than a squirrel knows about the South Pole. They get further lost along the way and have some frightening run-ins with nature while Chuck teaches them about something that he actually does know a lot about the spiritual armor that God gives to believers to fight off the schemes of the devil.  Join Liz Joey Casey Steve and their new friend Chuck as they discover more about who God is the salvation that He offers and the armor that He gives to His children!,1,,
9301,Mistress Hunter,Thriller-TV Movie,en,Lifetime-Reel One Entertainment,0,0,90,Released,2018,Jackie hires a mistress hunter to come between her husband and his mistress. But when the mistress and her husband wind up dead Jackie becomes the number one suspect.,1,,
9304,Halloween,Horror-Thriller,en,Miramax-Universal Pictures-Blumhouse Productions-Trancas International Films-Rough House Pictures,10000000,255614941,106,Released,2018,Laurie Strode comes to her final confrontation with Michael Myers the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.,1,,
9305,Disobedience,Drama-Romance,en,Element Pictures-Film4 Productions-Braven Films-LC6 Productions,6000000,0,114,Released,2018,A woman learns about the death of her Orthodox Jewish father a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend who is now married to her cousin.,1,,
9306,Cherry,Drama-Thriller,en,K. Christion Production Films,0,0,74,Released,2018,Cherry a young prostitute who has a past of abandonment heartbreak and abuse finds out how much loss she can handle before the burdens of her past and present take a toll on her. How much is too much before Cherry crashes and burns?,1,,50
9317,Mr. Jholay,Drama,en,Cinema Arts Productions,0,0,138,Released,2018,Three middle aged childhood friends Purne Karne and Guna Prasad are still bachelor and want to get married and settled. Purne’s mother want to marry his son with a daughter of a rich villager. The father of the born unlucky girl has announced 1.5 Million rupees for her groom. Karne from the untouchable cast is in one sided love with the same born unlucky girl. Guna Prasad a public school teacher is unable to express his deep inner love to Karne’s sister. The dreams and desires of each friend bring conflict between them and the drama gone extreme when a hunter tourist make an entry in the village. Their childhood friendship is now on the edge of the sword.,1,,
9325,The Swerve,Thriller-Drama-Horror,en,Spark Chamber,0,0,96,Released,2018,The dark secrets of Holly's seemingly perfect life are exposed when an unwanted intruder spins her life out of control forever.,1,96,62
9327,Royal Hearts,TV Movie-Romance,en,Motion Picture Corporation of America-Brad Krevoy Television,0,0,84,Released,2018,Kelly a hopeless romantic in Montana eager to finish her dissertation and her father Hank a rancher receive news that he has inherited an estate from a faraway land. When they travel there they discover that Hank has not only inherited the estate but the title that goes along with it – KING!,1,,38
9329,Brothers' Nest,Comedy-Crime,en,Label-Film Victoria,1403910,0,98,Released,2018,With their Mother dying of cancer intent on changing her will to benefit her new husband before she dies two brothers go to extreme and deadly lengths to protect their inheritance from being signed away before it’s too late.,1,,
9331,Witch,Fantasy-Horror-Drama,en,Oxford Comma Film Cooperative,16000,0,93,Released,2018,The precocious and fiercely independent Aima tells her babysitter that the Witch they created in a game of make-believe will never stop chasing them. While the babysitter initially tries to deny Aima’s insistence that the Witch is evil soon they follow Aima into a world where imagination rules and wildness magic and delight are hidden around every corner.  Their adventures bring them together with fairies ghosts star-lovers and UFOs and as they march toward their showdown with the Witch the unreal becomes reality and the lines between good and evil are blurred. As Aima and her babysitter draw closer and closer to facing down the Witch and the source of her powers the babysitter must come to terms with what they lost and gained by growing up and learns that sometimes we have to let go to return.,1,,
9334,The Darkest Minds,Action-Adventure-Drama,en,20th Century Fox-21 Laps Entertainment,34000000,41142379,105,Released,2018,After a disease kills 98% of America's children the surviving 2% develop superpowers and are placed in internment camps. A 16-year-old girl escapes her camp and joins a group of other teens on the run from the government.,1,15,72
9337,My Husband's Secret Wife,Thriller-TV Movie,en,Reel One Entertainment,0,0,90,Released,2018,A married woman's life turns upside down when she learns her husband is married to another woman.,1,,
9339,Midnight Sun,Romance-Drama,en,Universal Pictures-Boies/Schiller Film Group-Wrigley Pictures,2800000,27365467,91,Released,2018,Katie a 17-year-old has been sheltered since childhood and confined to her house during the day by a rare disease that makes even the smallest amount of sunlight deadly. Fate intervenes when she meets Charlie and they embark on a summer romance.,1,,
9344,Agony of a Sister,Drama,en,Presstora Productions,0,0,198,Released,2018,A prince falls under pressure from his parents to find a solution after being married for 5 years without a child. He approaches a wise man who determines that her sister is to blame for her misfortune however his wife is reluctant to approach the subject with her for very valid reasons.,1,,
9347,Luke & Jo,Drama,en,Solis Films,250000,0,91,Released,2018,Against his wife’s wishes a troubled screenwriter hops on a plane to make one last-ditch attempt at selling his latest script. When a heavy-drinking melancholic singer nearly plows him down with her car late one night the two form a deep emotional bond that alters them both in unanticipated ways. Improvised dialogue and intimate naturalistic camerawork lend a heart-wrenching authenticity to this bleak and beautiful character study.,1,,
9358,Candy Land,Horror-Thriller,en,Roxwell Films,0,0,93,Released,2023,Remy a seemingly naive and devout young woman finds herself cast out from her religious cult. With no place to turn she immerses herself into the underground world of truck stop sex workers. Under the watchful eye of their matriarch and an enigmatic local lawman Remy navigates between her strained belief system and the code to find her true calling in life.,1,77,58
9362,Perfect Addiction,Romance-Drama,en,Constantin Film-JB Pictures-Wattpad WEBTOON Studios-Spark Productions,0,0,98,Released,2023,When successful boxing trainer Sienna Lane discovers that her boyfriend Jax the reigning champion has been cheating on her with her own sister she sets out to get revenge by training the one man capable of dethroning him: his arch-nemesis Kayden.,1,,
9367,Blood,Thriller-Horror,en,Rhea Films-H2L Media Group,0,0,108,Released,2023,Jess a newly separated mother and nurse moves into her old family farmhouse with Tyler her teenage daughter and Owen her eight-year-old son. One night the family dog senses something in the woods and runs off to find it. He returns a couple of days later and attacks Owen savagely biting him before Jess is able to intervene. Owen is rushed to the hospital. His condition worsens and no one can figure out why... until Jess discovers a disturbing cure...,1,,60
9368,True Spirit,Adventure-Drama-Family,en,Sunstar Entertainment-Martin Chase Productions-Resonate Entertainment,0,0,109,Released,2023,When the tenacious young sailor Jessica Watson sets out to be the youngest person to sail solo nonstop and unassisted around the world many expect her to fail. With the support of her sailing coach and mentor Ben Bryant and her parents Jessica is determined to accomplish what was thought to be impossible navigating some of the world’s most challenging stretches of ocean over the course of 210 days.,1,79,72
9372,Somebody I Used to Know,Romance-Comedy-Drama,en,Big Indie Pictures-Temple Hill Entertainment-Amazon Studios-Black Bear Pictures,0,0,106,Released,2023,On a trip to her hometown workaholic Ally reminisces with her first love Sean and starts to question everything about the person she's become. Things only get more confusing when she meets Sean's fiancé Cassidy who reminds her of the person she used to be.,1,73,62
9379,All Dirt Roads Taste of Salt,Drama,en,Cinereach-A24-PASTEL,0,0,97,Released,2023,Tender caresses and enveloping embraces are portals into the life of Mack a Black woman in Mississippi. Winding through the anticipation love and heartbreak she experiences from childhood to adulthood the expressionist journey is an ode to connection — with loved ones and with place.,1,100,
9386,Hannah Ha Ha,Drama,en,Fair Oaks Entertainment-Papertree Pictures,0,0,76,Released,2023,Hannah lives a content hard-working life in the small town where she grew up. To her visiting older brother she's just wasting her time. As their Summer together winds down Hannah gets what wasting time really means.,1,,
9392,Palm Trees and Power Lines,Drama,en,Neon Heart Productions-Fiesta Island Films,0,0,114,Released,2023,A disconnected teenage girl named Lea enters a relationship with a man twice her age. Lea sees him as the solution to all her problems but his intentions are not what they seem.,1,90,79
9393,A Thousand and One,Drama,en,Focus Features-Sight Unseen Pictures-Hillman Grad Productions-Makeready,0,0,116,Released,2023,Struggling but unapologetically living on her own terms Inez is moving from shelter to shelter in mid-1990s New York City. With her 6-year-old son Terry in foster care and unable to leave him again she kidnaps him so they can build their life together. As the years go by their family grows and Terry becomes a smart yet quiet teenager but the secret that has defined their lives threatens to destroy the home they have so improbably built.,1,100,
9394,Scrapper,Comedy-Drama,en,BBC Film-BFI-Great Point Media-DMC Film,0,0,84,Released,2023,Georgie is a dreamy 12-year-old girl who lives happily alone in her London flat filling it with magic. But when her estranged father turns up out of nowhere Georgie is forced to confront reality.,1,,
9397,Run Rabbit Run,Thriller-Horror,en,XYZ Films-Carver Films,0,0,100,Released,2023,Sarah is a fertility doctor with a firm understanding of the cycle of life. When she is forced to make sense of the increasingly strange behavior of her young daughter Mia she must challenge her own beliefs and confront a ghost from her past.,1,,
9408,You Hurt My Feelings,Drama-Comedy,en,Likely Story-FilmNation Entertainment,0,0,93,Released,2023,Beth is a New York novelist in an unbelievably happy marriage to Don who loves her and supports her in every way. But one day she overhears him admitting that he hasn't liked her writing in years and the revelation threatens to undo all that's good in their lives.,1,,
9409,Love’s Sweet Recipe,TV Movie-Comedy-Romance,en,Reel One Entertainment-Champlain Media-CME Spring Productions,0,0,85,Released,2023,Talented chef Mandy Preston’s life has been turned upside down ever since the passing of her father who was the master chef of her family’s famous restaurant. Now her family business is failing her love life is in shambles her passion for cooking has died and her childhood best friend and fellow chef Jake Turner has left town to find work in the big city.,1,,
9411,She is Love,Drama-Comedy-Romance,en,Signature Films,0,0,82,Released,2023,When Patricia arrives at a country hotel in Cornwall she encounters her ex husband Idris who manages the place with his girlfriend Louise. Things are immediately awkward and the former couple reconnect over a long messy night where they revisit the past while remaining open to new beginnings.,1,35,
9420,Wildflower,Drama,en,Hunting Lane Films-Entertainment One-Limelight,0,0,105,Released,2023,A coming-of-age film that follows Bea Johnson from birth to graduation as she navigates life with an intellectually disabled parent and an extended family who can't quite agree on the best way to help.,1,,
9423,Jethica,Comedy-Drama-Fantasy-Horror,en,Spartan Media Acquisitions,0,0,72,Released,2023,While hiding out in New Mexico after a freak accident Elena runs into Jessica an old friend from high school. When Jessica's stalker suddenly shows up at their door they must seek help from beyond the grave to get rid of him for good.,1,91,83
9427,Becoming Ms Bennet: Pride & Prejudice,Romance-TV Movie,en,G It's Entertainment,0,0,84,Released,2023,Kate an American internet star lands her dream role as Elizabeth Bennet in a production of Pride and Prejudice. But she struggles with her accent and her theatrically trained co-star Liam who feels she is not worthy to play the iconic role.,1,,
9429,Missing,Thriller-Mystery-Drama,en,Stage 6 Films-Bazelevs Entertainment-Search Party,1000000,23000000,111,Released,2023,When her mother disappears while on vacation in Colombia with her new boyfriend June’s search for answers is hindered by international red tape. Stuck thousands of miles away in Los Angeles June creatively uses all the latest technology at her fingertips to try and find her before it’s too late. But as she digs deeper her digital sleuthing raises more questions than answers... and when June unravels secrets about her mom she discovers that she never really knew her at all.,1,,56
9431,Sophie's Rules,Drama-Family,en,RMR Productions,0,0,87,Released,2023,Sophie Hagan a retired nurse turned her home into a Transitions Shelter. The lives of a terminally ill woman an alcoholic magician a PTSD veteran a young drug addict and a grieving mother are explored in the 'Cottonwood' residence.,1,,
9434,When You Finish Saving The World,Drama-Comedy,en,Fruit Tree-CAA Media Finance,0,0,88,Released,2023,Evelyn and her oblivious son Ziggy seek out replacements for each other. As Evelyn tries to parent an unassuming teenager at her shelter Ziggy fumbles through his pursuit of a brilliant young woman at school.,1,63,73
9435,Sometimes I Think About Dying,Drama-Romance-Comedy,en,Sweet Tomato Films-Mirror Image Films-Page Fifty-Four Pictures-Point Productions,0,0,91,Released,2023,Fran likes to think about dying. It brings sensation to her quiet life. When she makes the new guy at work laugh it leads to more: a date a slice of pie a conversation a spark. The only thing standing in their way is Fran herself.,1,,
9436,Daughter,Drama-Mystery-Horror,en,Thirteenth Floor Pictures-OneWorld Entertainment,0,0,95,Released,2023,A young woman is kidnapped and inducted into a bizarre family as their new surrogate daughter. As she navigates through this twisted dynamic awful secrets about the past are revealed leading to even darker implications about the future.,1,,
9446,Alone at Night,Horror,en,Handle Productions-Rhea Films-Purpose Films-Hercules Film Fund-Artemis Pictures,0,0,89,Released,2023,Having just been through a tumultuous breakup cam-girl Vicky retreats to a friend’s remote cabin in the woods to clear her head. But when the power goes out she discovers something terrifying awaiting her in the dark — a masked killer who’s hellbent on bringing her night to a grisly end.,1,,55
9447,Consecration,Horror-Thriller,en,Bigscope Films-AGC Studios-Moonriver Content,0,0,90,Released,2023,After the alleged suicide of her priest brother Grace travels to the remote Scottish convent where he fell to his death. Distrusting the Church's account she uncovers murder sacrilege and a disturbing truth about herself.,1,42,32
9453,Showing Up,Comedy-Drama,en,filmscience-A24,0,0,108,Released,2023,An artist on the verge of a career-changing exhibition navigates family friends and colleagues in the lead-up to her show and finds that the chaos of life becomes the inspiration for more great art.,1,,
9455,Roald Dahl's Matilda the Musical,Family-Comedy-Fantasy,en,Working Title Films-The Roald Dahl Story Company,25000000,13276499,117,Released,2022,An extraordinary young girl discovers her superpower and summons the remarkable courage against all odds to help others change their stories whilst also taking charge of her own destiny. Standing up for what's right she's met with miraculous results.,1,,
9458,Enola Holmes 2,Mystery-Adventure-Comedy-Crime,en,Legendary Pictures-PCMA Productions,0,0,129,Released,2022,Now a detective-for-hire like her infamous brother Enola Holmes takes on her first official case to find a missing girl as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.,1,94,78
9459,Blaze,Drama-Fantasy-Crime,en,Screen Australia-Screen NSW-Spectrum Films-Causeway Films-WeirAnderson.com-Fin Design & Effects,0,0,101,Released,2022,After a young girl witnesses a violent crime she summons an imaginary dragon to help process her anger and protect her on her journey into womanhood.,1,73,49
9461,Disenchanted,Comedy-Family-Fantasy,en,Walt Disney Pictures-Josephson Entertainment-Right Coast,0,0,120,Released,2022,Disillusioned with life in the city feeling out of place in suburbia and frustrated that her happily ever after hasn’t been so easy to find Giselle turns to the magic of Andalasia for help. Accidentally transforming the entire town into a real-life fairy tale and placing her family’s future happiness in jeopardy she must race against time to reverse the spell and determine what happily ever after truly means to her and her family.,1,100,42
9463,Justine,Drama,en,Rush Productions-Jump Start Productions,0,0,82,Released,2022,Justine is a young woman with a fierce intelligence but an equally strong appetite for self-destruction. She finds herself suffocated within a world that makes little sense and where alcohol is the only escape from her view of a hopeless future. When she meets Rachel the possibility of happiness love and a future starts to emerge. But her pain goes deep and as the demons within her begin to surface she wonders if she can allow herself to hope.,1,,36
9465,The School for Good and Evil,Fantasy-Action-Drama,en,Feigco Entertainment,0,0,146,Released,2022,Best friends Sophie and Agatha navigate an enchanted school for young heroes and villains — and find themselves on opposing sides of the battle between good and evil.,1,37,66
9468,Women Talking,Drama,en,Metro-Goldwyn-Mayer-Orion Pictures-Plan B Entertainment-Hear/Say Productions,0,0,104,Released,2022,A group of women in an isolated religious colony struggle to reconcile their faith with a series of sexual assaults committed by the colony's men.,1,90,80
9473,Into the Deep,Thriller,en,Tea Shop & Film Company-Signature Films-Capstone Studios,0,42195,90,Released,2022,Follows a woman desperate to escape her town she meets a stranger who promises a romantic escape but it results in deceit mistrust and violence.,1,,53
9474,Lou,Action-Thriller-Drama,en,Bad Robot,0,0,107,Released,2022,A young girl is kidnapped during a powerful storm. Her mother joins forces with her mysterious neighbour to set off in pursuit of the kidnapper. Their journey will test their limits and expose the dark secrets of their past.,1,,56
9475,The Noel Diary,Romance-Comedy-Drama,en,Johnson Production Group-Off Camera Entertainment,0,0,99,Released,2022,Cleaning out his childhood home at Christmas a novelist meets a woman searching for her birth mother. Will an old diary unlock their pasts — and hearts?,1,69,49
9477,Alice,Thriller-Drama,en,Roadside Attractions-Vertical Entertainment-Steel Springs Pictures,0,0,100,Released,2022,Alice spends her days enslaved on a rural Georgia plantation restlessly yearning for freedom. After a violent clash with plantation owner Paul Alice flees through the neighboring woods and stumbles onto the unfamiliar sight of a highway soon discovering the year is actually 1973.,1,,
9478,Orphan: First Kill,Horror-Thriller,en,Dark Castle Entertainment-Entertainment One-Eagle Vision,0,9572765,99,Released,2022,After escaping from an Estonian psychiatric facility Leena Klammer travels to America by impersonating Esther the missing daughter of a wealthy family. But when her mask starts to slip she is put against a mother who will protect her family from the murderous “child” at any cost.,1,,
9479,Doula,Comedy,en,Universal Pictures-Barry Linen Motion Pictures,0,0,105,Released,2022,After the sudden death of their midwife an L.A. couple hires her hippie son to be their live-in doula.,1,,
