,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
4084,The Santa Squad,Drama-Romance-TV Movie,en,Reel One Entertainment-Champlain Media-CME Autum Productions,0,0,80,Released,2020,Allie an out of work art teacher has to accept a job with the Santa Squad to help wealthy widower Gordon and his two precious daughters rediscover the magic of Christmas. As Allie is lifting the holiday spirits of the family with Christmas decorations cookies and shopping her kindness is rewarded with the most unexpected of gifts: love!,1,,
4085,The Will,Romance-Drama,en,PassionFlix,0,0,106,Released,2020,Early in her life Josephine Malone learned the hard way that there was only one person she could love and trust: her grandmother Lydia Malone. Out of necessity unconsciously and very successfully Josephine donned a disguise to keep all others at bay. She led a globetrotting lifestyle on the fringes of the fashion and music elite but she kept herself distant. While Josephine was trotting the globe retired boxer Jake Spear was living in the same small town as Lydia. There was nothing disguised about Jake. Including the fact he made a habit of making very bad decisions about who to give his love. But for Josephine and Jake there was one person who adored them. One person who knew how to lead them to happiness. And one person who was intent on doing it. Even if she had to do it as her final wish on this earth.,1,,
4086,The Jinkx & DeLa Holiday Special,Music-Comedy,en,BenDeLaCreme Presents,0,0,68,Released,2020,The story of two queens who set out to create a classic Christmas TV variety show but just can’t agree on how. DeLa tries her hardest to uphold the cheery Christmas traditions of her childhood. Meanwhile Jinkx is much more interested in bawdy jokes cute boys and boozy libations.,1,,
4088,Deported,Comedy,en,Rebel Way Entertainment,0,0,90,Released,2020,Ross and Harper are a young couple living in the United States but their short-lived romance is torn apart when Harper is deported back to her home in Canada. Unwilling to commit to marriage Ross decides to hire a fake husband so Harper can re-enter the Country.,1,,
4093,Killer Cheerleader,Thriller-Mystery-TV Movie,en,MarVista Entertainment-Robbins Entertainment,0,0,90,Released,2020,When the new girl in town tries out for her high school's cheerleading team she unwittingly humiliates the most popular girl in school leading to deadly consequences.,1,,
4095,Modern Persuasion,Comedy-Romance-Drama-TV Movie,en,Tangerine Entertainment-Tortyfly Pictures,0,0,87,Released,2020,A single woman focused on her career in New York is forced to deal with the aftermath of a failed relationship when an ex-boyfriend is hired by her company.,1,50,42
4097,Pistolera,Action-Drama,en,New York International Pictures,0,0,91,Released,2020,A ruthless drug lord murders the family of a little girl in Spain he makes a fatal mistake: letting her live setting in motion a bloody chain of events in this tale of revenge and its cost.,1,,
4108,A Christmas Mission,Drama-TV Movie,en,MarVista Entertainment-Neshama Entertainment,0,0,88,Released,2020,Emma is too busy curating handcrafted goods for her shop to go home for Christmas much to the chagrin of her father “The General.” When her ex boyfriend and childhood best friend Aaron returns home after active military duty he is disappointed to learn that Emma won’t be around for their Christmas traditions and makes it his mission to get her home for Christmas.,1,,
4111,County Lines,Drama,en,Two Birds Entertainment-Loupe Films,0,0,90,Released,2020,A powerful drama about a mother and her fourteen year old boy who is groomed into a lethal nationwide drug selling enterprise a 'County Line' which exploits vulnerable children and traffics them across Britain.,1,96,73
4113,Secrets in the Snow,Thriller-TV Movie,en,MarVista Entertainment-Almost Never Films,0,0,86,Released,2020,Invited to visit her boyfriends family Christina discovers a murderous family secret leading her to fear for her relationship and safety,1,,
4118,Sweet River,Horror-Mystery,en,ACM Films,0,0,102,Released,2020,Hannah's search for her son's body leads her to sleepy Billins where her investigations uncover more than she expected and threaten to expose towns dark secrets....secrets that both the living and the dead will fight to protect.,1,,30
4120,All for Nikki,Comedy-Crime,en,224 Entertainment-Stronghold Entertainment-Anack Entertainment,0,0,88,Released,2020,Failed musician Kyle Cassidy is in love with Nikki Duke the charismatic wife of an abusive rock star who's away on tour. After a wild evening at the Dukes' Hollywood Hills mansion Nikki passes out and bumps her head. Kyle in a drug-fueled panic calls 911. When two newly partnered paramedics arrive at the scene they rouse Nikki patch up Kyle and then attempt to rob the pair - a plan that quickly goes awry sending the group on a dark hilarious adventure into the Los Angeles night.,1,,
4122,Love in Harmony Valley,Romance-TV Movie,en,Brain Power Studio-HQ 17 Dandelion Wishes Productions,0,0,90,Released,2020,Emma has anxiously waited to reunite with her best friend Tracey who's been recovering after a serious accident. But Will Tracey's brother won't allow it as he blames her for the accident. When forced to work together to better their community can Will and Emma learn to respect each other?,1,,
4124,Eat Wheaties!,Comedy-Drama,en,Screen Media Films-Phillm Productions-Embelle Films,0,0,88,Released,2020,Sid Straw leads a dull life until he accidentally stalks famous college friend Elizabeth Banks on social media. With each failed attempt to prove he knows her he rediscovers more of himself and the true meaning of friendship.,1,,
4126,Deadly Crush,Horror-Thriller,en,You Never Know Productions,0,0,85,Released,2020,When a painter rents a secluded cabin to jump start her creativity she has sex with a ghost and finds herself part of his plan to bring itself back to life.,1,,
4131,Secret Life Of A Celebrity Surrogate,Thriller-TV Movie,en,Lifetime,0,0,86,Released,2020,Charmed by Hollywood's brightest stars Olivia Bolton agrees to become Ava Von Richter's surrogate. But behind the lies and the dark of Ava and her husband makes her realize that she and her unborn child are in undeniable danger.,1,,
4136,The Bag Girls,Crime,en,UrbanCineplex Entertainment,0,0,92,Released,2020,Twenty-seven-year-old Deandrea Smith wife of prominent business owner Walter Smith deals with his treacherous actions causing her to become destitute and enraged with revenge. Deandrea confides in her best friend Nola an exotic dancer and they recruit two more women Crystal a religious single mother and Daisy a street thug to help them execute a plan to steal $50000 from Walter. After the successful theft from Walter the group decides to try their fortune at bigger spoils and come up with a plan to rob Nola's place of employment the strip club dubbing themselves The Bag Girls. Gaining notoriety The Bag Girls are hired to do a job that's way over their head when they're put up against the Cuban mafia.,1,,
4138,Boneyard,Horror-Thriller,en,Virgil Films-bNice Films,0,0,97,Released,2020,Jane and David Morrison flee to a secluded farmhouse ahead of a mounting scandal that threatens to ruin them. Jane unsure of her husband’s guilt or innocence takes a fateful walk in the woods and discovers an ancient graveyard. In the wake of her discovery Jane is plagued by visions but is her mind falling apart or is the haunting apparition from the woods reaching out to her scratching on the walls of our reality?,1,,
4140,You Are My Home,Family,en,Pantheon Entertainment Corporation-Future Sight Entertainment,0,0,92,Released,2020,This drama follows the relationship of a heartbroken woman and a young immigrant girl who has lost her mother at the border coming together just before Christmas.,1,,
4143,Before/During/After,Comedy-Drama,en,Cutters Studios-Indie City Films-Marsha's Daughter Productions,0,0,83,Released,2020,This sharp-witted dramedy studies a middle-aged NYC theatre actress suddenly forced to figure out the kind of person she wants to portray in real life when her marriage comes to an end after she catches her husband cheating.,1,,
4144,Inn Love by Christmas,Romance-TV Movie,en,Vortex Productions,0,0,80,Released,2020,Mandy Leeds a successful young woman living in Miami is climbing her way up the corporate ladder in the hotel industry. Though she doesn’t get back to her small northern hometown much this year her Gram is able to finally convince her to come home for Christmas. Mandy has another reason too – the quaint local inn is for sale and she wants to acquire it for her company. With her eyes on the prize Mandy travels back home but on her way there she runs into Lucas Menzino—her high school rival—who also has his eye on the inn as well.,1,,
4146,Tijuana Bible,Drama,en,Chaos Corp,0,0,93,Released,2020,Holed up in Tijuana on a path to self-destruction an Iraq veteran seeks deliverance by helping a young Mexican woman navigate the underworld in a quest for her long-lost brother.,1,,
4147,Christmas with the Darlings,Romance-TV Movie,en,Two 4 The Money Media,0,0,83,Released,2020,Just before the holidays Jessica Lew is ending her tenure as the assistant to her wealthy boss to use her recently earned law degree within his company but offers to help his charming younger brother as he looks after his orphaned nieces and nephew over Christmas.,1,,
4152,Two Eyes,Drama-Western,en,Two Eyes Productions LLC,0,0,95,Released,2020,In late 19th century Montana an artist (Benjamin Rigby) seeking inspiration explores the landscape with his Native American guide (Kiowa Gordon) and finds his conceptions of himself and of the world around him challenged. In 1970s Barstow California a questioning youth's (Uly Schlesinger) mundane existence is given a shot of adrenaline by the arrival of a new exchange student (Jessica Allain) who envelops them within her own lust for life. In present-day Wyoming a trans teenager (Ryan Cassata) works through his self-destructive feelings with his perceptive non-binary therapist (Kate Bornstein).,1,,
4155,Crossword Mysteries: Abracadaver,TV Movie-Mystery-Crime,en,Motion Picture Corporation of America-Hideaway Pictures-Brad Krevoy Television-All Canadian Entertainment,0,0,80,Released,2020,During her birthday celebration Tess and Logan find themselves swept up in a world that isn't always what it seems when the headlining magician at the Magic Manor winds up dead.,1,,
4158,1 Night in San Diego,Comedy,en,Metropolitan Entertainment-Pink Revolver Pictures,0,0,85,Released,2020,Two life long friends Hannah a former reality starlet and her conscious cuddling best friend Brooklyn road trip to San Diego to meet a high school crush and attend Comic Con. When things don't go as planned their trip turns into a night of chaos debauchery and ultimately tests the deepest bonds of their friendship.,1,,45
4160,Psycho Escort,Thriller-TV Movie,en,Benattar/Thomas Productions-Headlong Entertainment,0,0,86,Released,2020,Diane is not ready to date but also does not want to attend a work event alone. Her sister suggests a rent-a-date where she can hire a fake boyfriend. Soon it becomes evident that she has rented a liar with a disturbing past.,1,,
4162,The Corruption of Divine Providence,Horror-Drama,en,White Bear Films,0,0,96,Released,2020,16-year-old Jeanne awakens in a pool of her own blood her hands and feet marked with stigmata and her forehead bleeding as if from a thorny crown. This creates conflict greed and of faith in a community sewn with horrifying secrets.,1,,
4163,The Curse of Hobbes House,Horror-Thriller,en,J-Blockbuster-Aquaset Filmworks-Schweminfilm-Dream Reel Entertainment-Hanover Pictures-Clemency Films,0,0,83,Released,2020,After the death of her Grandmother Jane Dormant travels to the family’s remote ancestral home hoping to receive a large inheritance. When Jane’s estranged half-sister Jennifer arrives at Hobbes House to claim her part of the estate the sisters’ simmering hate breaks out completely. But then a violent unexpected storm cuts the estate off from outside help and a wave of bloodthirsty zombies lays siege. Now the sisters have to learn how to fight back together.,1,,14
4164,Killer Dream Home,Thriller-TV Movie,en,The Ninth House,0,0,91,Released,2020,When happy couple Jules and Josh buy their dream house on a magnificent estate they recruit beautiful Morgan to help them with the interior design unaware Morgan has history with the house and will stop at nothing to make it her own.,1,,
4168,Eagle and the Albatross,Comedy-Drama,en,North of Two-Round Room Productions,0,0,96,Released,2020,When an orphaned half Korean girl finds herself in small town America with her only living relative she seeks out a mentor to help with the only things she loves - golf. The best player in town the widowed optometrist takes her under his wing sending them on a journey to face their fear of losing loved ones and their game. The only problem is he has three months to live.,1,,
4169,No Good Deed,TV Movie-Thriller,en,Incendo Productions,0,0,90,Released,2020,Karen never planned on being a hero. A recent widow she has her hands full with work and parenting her son Max. Then Karen saves Jeremy's life during a drug store robbery and quickly discovers that the young man is intent on paying her back at any cost. At first life starts improving for this good Samaritan but as Jeremy's efforts become more extreme Karen starts to wonder if no good deed truly goes unpunished.,1,25,25
4172,Sinister Stalker,Thriller-TV Movie,en,MarVista Entertainment-Feifer Worldwide,0,0,120,Released,2020,"An ER doctor named Karen is attacked on her way home at night and is helped by a stranger named Daniel. He gets injured during the attack and Karen takes him home to help care for his injuries. As time passes Karen realizes that Daniel isn't a humble hero that saved her but a man that isn't stable. He also seems to have a ""sinister connection"" to her past.",1,,
4174,Fashionably Yours,Comedy-Romance-TV Movie,en,Hallmark Entertainment-Cartel Pictures-Crown Media Productions,0,0,85,Released,2020,After years of organizing fashion in the city Lauren decides to move home. In exchange for her organizing services mover Rob makes it his mission to help her see the beauty of Seattle.,1,,
4175,Ruthless Realtor,Thriller-TV Movie,en,Lifetime-Fancy Pants Films,0,0,86,Released,2020,When Annie (Lily Anne Harrison) and Ralph (Brian Ames) Savage move into their dream home their happiness is interrupted by their off-kilter realtor Meg (Christie Burson) who shows up at their home frequently unannounced and is obsessed with their relationship. As Annie and Ralph become increasingly uncomfortable with Meg’s behavior they push her away but Meg refuses to go quietly claiming someone is out to kill the Savages. When Meg continues to show up in their lives the police get involved and arrest Meg. But when Meg sends Annie a packet of information about the house to prove previous homeowners have been targeted by a deadly prowler Annie begins to wonder if Meg is really unhinged or trying to save their lives.,1,,
4176,Merry Liddle Christmas Wedding,Romance-TV Movie,en,Front Street Pictures-Kronicle Media,0,0,80,Released,2020,Follows Jacquie Liddle as she and Tyler try to plan their perfect destination Christmas wedding. Naturally Jacquie’s plans go awry when her boisterous family intervenes in her planning and her snooty wedding planner quits in protest. While nothing goes as initially planned Jacquie and Tyler get a Christmas wedding more memorable than they could have ever dreamed.,1,,
4178,A Nashville Christmas Carol,TV Movie-Romance,en,Team 2 Entertainment,0,0,85,Released,2020,A workaholic television producer receives a visit from her recently deceased mentor who warns her that her current path leads to a dark future.,1,,
4180,Used and Borrowed Time,Drama-Fantasy,en,Garden of the Advant-Garde Productions,0,0,216,Released,2020,An aging actress is magically returned to 1965 to relive the tyranny unleashed by a perverted merciless white supremacist family raging vengeance on her ill-fated love affair with a poetic African American civil rights advocate.,1,,
4181,Escaping My Stalker,Drama-TV Movie,en,Reel One Entertainment-Blue Sky Films-Lifetime Movie Network,0,0,84,Released,2020,A street kid Taylor has been adopted by Sandy (Alexandra Paul) & Larry. They run a shelter for people in need and rescued Taylor from the street and a life of crime. Unfortunately Taylor's past may be catching up with her. She's got a stalker and he means business. Can she figure out who's behind this and why before her new life is snatched away?,1,,
4182,Just for the Summer,Romance-Comedy-Family-Drama,en,ROP Productions,0,0,90,Released,2020,Penelope Campbell loves her annual summer vacations visiting her Grandma Dot despite Dot's constant attempts to set her up with every single man in town. This year she bumps into Jason Humphrey her childhood sweetheart. In order to evade the efforts of their matchmaking grandmothers they make a pact pretending to date each other but will the old sparks return?,1,,
4184,Nature of Love,Romance-TV Movie,en,Johnson Production Group-FJ Productions,0,0,90,Released,2020,City girl Katie is writing a magazine feature on a glamping resort. Far from sporty she faces her fears trying the camp’s activities with help from Will a rugged outdoorsman and nature guide.,1,,
4185,The Artist's Wife,Drama,en,Greyshack Films-Water's End Productions,0,0,94,Released,2020,Claire Smythson wife of the renowned abstract artist Richard Smythson is plunged into a late-life crisis when her husband is diagnosed with Alzheimer's disease and is in danger of not completing the paintings for his final show.,1,,
4189,The Dustwalker,Science Fiction-Thriller,en,Three Feet of Film,0,0,92,Released,2020,An alien spaceship crash-lands in an isolated town in the middle of the Australian desert releasing an insidious parasite that attacks the brain of all creatures including humans making them disorientated unnaturally strong and violent. Sargeant Jo Sharp readying for a return to the big city beat wakes to find the township her family and friends falling victim to an evil that is spreading faster than it can be contained.,1,,11
4190,Lonestar Christmas,Romance-TV Movie-Drama-Comedy,en,eOne Films-eOne Entertainment-Cinema Tone-BRB Pictures-Studio BRB-Service Street Pictures-Principle Productions-Nicely Entertainment,0,0,80,Released,2020,When a single mom Erin (Stephanie Bennett) takes her much younger daughters to spend Christmas with her estranged dad on his Texas ranch she unexpectedly falls in love with local restaurateur Mateo (Marco Grazzini) while learning to forgive her father for the past.,1,,
4192,Homemade Christmas,TV Movie-Romance,en,Thrill Films 4,0,0,80,Released,2020,Every year Megan an ambitious young woman uses the weeks leading up to Christmas to become the ultimate holiday freelance assistant for hire helping with any Christmas related tasks for extra income. But when the opportunity arrives to save a Christmas party and dazzle her crush she must choose between the man of her aspirations and Mr. Right.,1,,
4193,Chasing the One,TV Movie-Comedy-Romance,en,Reel One Entertainment-Blue Sky Films,0,0,85,Released,2020,Podcaster Samantha Desouza is assigned to host a show that reunites lost loves. Even though Love is the last thing on her mind Samantha falls for charming Jake who calls in with a problem. Will Samantha follow he heart this time?,1,,
4194,"Crazy, Rich and Deadly",Crime-Drama-Thriller-TV Movie,en,Reel One Entertainment-Cartel Pictures,0,0,85,Released,2020,When Brandi arrives at her boyfriend Aaron’s family estate she is surprised to discover that his father is one of the richest men in the country. But as Brandi falls deeper in love she begins to suspect that Aaron’s family harbors a deadly secret.,1,,
4195,Christmas on the Menu,Romance-TV Movie-Comedy,en,The Ninth House-Nicely Entertainment,0,0,80,Released,2020,Josie Jennings a celebrated romantic 35-year old chef in the city heads home to spend the holidays at the quaint magical bed and breakfast where she grew up and where her mother Shannon has just opened a new restaurant. Famous food critic Tanner Rhodes who has given Josie harsh reviews in the past comes to town to review the new restaurant and Josie’s Christmas Cuisine. As the holidays unfold Josie and Tanner get to know each other better and a romance soon begins to blossom but will Tanner find a way to right his wrongs write a rave review for the bistro’s delicious cuisine and win Josie’s heart by Christmas Eve?,1,,
4199,Witches Of Amityville,Horror,en,ITN Distribution-Proportion Productions,0,0,91,Released,2020,Jessica accepts an invitation to study at the private and exclusive Amityville Academy. After her induction she realizes that it's a coven of evil witches trying to summon and unleash the demon Botis in order to spread terror throughout the world.,1,,
4202,A Secret to Keep,Drama-TV Movie,en,MarVista Entertainment-Neshama Entertainment,0,0,86,Released,2020,As Trish’s once-perfect daughter suddenly shuts her out of her life with lies and sneaking around Trish’s motherly intuition kicks into high gear. Can she uncover the truth about what’s wrong with her daughter in time to save her and the baby?,1,,
4208,Second Spring,Drama,en,B-612 Films-Neat Films,0,0,86,Released,2020,After a series of unusual encounters it is obvious to those that know her best that Kathy Deane is not herself. Then comes a devastating diagnosis and she leaves the safety of her marriage to Tim for a man she barely knows. The mental illness causes her to behave irrationally and affects her capacity for empathy. She becomes aware that she is unaware. Nick seems wild and free and is the change that Kathy needs. He takes her to his childhood home around the marshes in north Kent. It's here that she is able to reconnect with herself and find some hope for the future.,1,80,
4210,Dead,Comedy-Horror-Mystery,en,Augusto,0,0,90,Released,2020,Dane ‘Marbles’ Marbeck can see ghosts thanks to a homemade drug: his late father’s neurological medication mixed with marijuana.  Officer Jayson Tagg a wannabe super-cop on the trail of a serial killer ends up murdered.  So when Marbles’ mum plans to sell the family farm and the only way of buying the house off her is taking the money offered by Tagg in exchange for his help Marbles accepts.  The unlikely duo of stoner medium and ghost cop struggle to reconcile their differences while they navigate their way through ghouls perverts a mysterious hooded figure and an unexpected shot at love.  It becomes clear the only way Marbles and Tagg will solve the case with their souls intact is to confront their deepest regrets and overcome their prejudices.,1,93,77
4215,Sorority Secrets,Thriller-Mystery-TV Movie,en,Lifetime-Sunshine Films,0,0,91,Released,2020,Cassie is thrilled when she’s accepted as a mid-year transfer into an elite sorority complete with free housing tuition assistance and a great alumni network. However when Cassie uncovers that the chapter president and the advisor are running an escort service with girls from the sorority she soon realizes this “little secret” just might kill her.,1,,
4217,Christmas She Wrote,TV Movie-Romance,en,Front Street Pictures-Beth Grossbard Productions-Write Road Productions Ltd.,0,0,85,Released,2020,When Kayleigh a romance writer has her column cancelled right before Christmas she heads home to reconnect with her family. Kayleigh gets an unexpected visit from the man who cancelled her column who fights not only to bring her back to the publisher but also for her heart.,1,,
4218,Into the Arms of Danger,TV Movie-Thriller,en,Reel One Entertainment,0,0,87,Released,2020,Two paramedics arrive at the site of a car accident to transport an injured teenage girl to the hospital. However instead of taking her to the hospital the strangers bring her to a home of a woman whose daughter just died.,1,,
4219,Her Deadly Sugar Daddy,TV Movie-Thriller,en,Lifetime-Reel One Entertainment-Cartel Pictures,0,0,91,Released,2020,After graduating from college 21-year-old Bridget moves to a new town with her best friend Lindsay. Desperately needing a job to support her budding writing career she takes a job as an Executive Assistant to business tycoon Anthony Gloss. The salary is eye-watering and the perks keep on coming but she will soon learn that a life of luxury can come at a deadly price.,1,,
4220,Murder in the Vineyard,Drama-Thriller-TV Movie,en,Reel One Entertainment-Cartel Pictures,0,0,87,Released,2020,A woman tries to protect her teenage daughter when she becomes the target of anonymous bullies.,1,,
4223,Ellie and Abbie (and Ellie's Dead Aunt),Comedy-Romance,en,Bohemia Media-Cobbstar,0,12841,83,Released,2020,School captain Ellie is seriously crushing on her rebellious classmate Abbie. Determined to ask her first love to the year 12 formal Ellie devises a plan to go public with the invitation but before she can go through with it her dead aunt Tara reappears from beyond the grave. Believing she's been brought back from the dead to be Ellie's fairy godmother Tara dishes out unwanted dating advice based on her life as an out lesbian in the '80s.,1,,
4225,Friends Who Kill,Thriller,en,MarVista Entertainment-High Star Entertainment-Dawn's Light,0,0,86,Released,2020,Hope has always been close to her daughter Lacy. But since her divorce from her husband Hope has been worried about Lacy who is struggling to cope. So Hope is excited when Lacy brings home a new friend Cassie whose parents recently divorced as well. Lacy and Cassie quickly become the best of friends. But when Cassie begins to drive a wedge between Lacy and her mother Hope beings to wonder if Cassie is the godsend she first imagined.,1,,
4232,Endless,Romance-Drama-Fantasy,en,Ingenious Media-Thunder Road-Minds Eye Entertainment-Film House Germany-Summerstorm Entertainment-Rapid Farms Productions,0,439418,95,Released,2020,When madly in love high school graduates Riley and Chris are separated by a tragic car accident Riley blames herself for her boyfriend's death while Chris is stranded in limbo. Miraculously the two find a way to connect. In a love story that transcends life and death both Riley and Chris are forced to learn the hardest lesson of all: letting go.,1,21,
4233,She Dies Tomorrow,Drama,en,Rustic Films,0,398663,85,Released,2020,Amy is ravaged by the notion that she is going to die tomorrow which sends her down a dizzying emotional spiral. When her skeptical friend Jane discovers Amy’s feeling of imminent death to be contagious they both begin bizarre journeys through what might be the last day of their lives.,1,84,23
4239,Follow Me to Daisy Hills,Romance-TV Movie,en,MarVista Entertainment,0,0,80,Released,2020,When Jo realizes that her family's general store in Daisy Hills is losing money her father Duke calls in a favor to help. Duke's help is Jo's ex-boyfriend Blake former Daisy Hills native.,1,,
4241,Picture a Perfect Christmas,Romance-TV Movie-Drama-Comedy,en,Front Street Pictures,0,0,84,Released,2020,A Los Angeles extreme-sports photographer returns home for the holiday to take care of her grandmother only to have a neighbor grab her attention as he needs assistance watching his young nephew.,1,,
4242,The Bay of Silence,Thriller,en,International Film Trust-Imperative Entertainment-Media Finance Capital-Silent Bay Productions-Levitate Film-So What Pictures-Vigilant Entertainment-Tbos Film-TS Entertainment,0,1941,93,Released,2020,Will believes his wife Rosalind is innocent of their son's suspected murder only to discover the devastating truth behind her past links her to another unsolved crime.,1,52,45
4244,Letters to Satan Claus,TV Movie-Horror-Comedy,en,Blue Ice Pictures,0,0,87,Released,2020,After returning to her hometown of Ornaments as a big city news reporter she faces the demon of her past following a simple typo in her letter to Santa a harmless mistake that summoned Satan to kill her parents.,1,,69
4247,Finding Love in Mountain View,Romance-Drama-TV Movie,en,American Cinema International-American Cinema Inspires,0,0,92,Released,2020,After learning she's been entrusted to take care of her deceased cousin's children an architect is torn between focusing on her career and honoring her cousin's wish.,1,,
4249,I'm Your Woman,Crime-Drama,en,Big Indie Pictures-Amazon Studios-Original Headquarters-Scrap Paper Pictures,0,0,120,Released,2020,A woman is forced to go on the run after her husband betrays his partners sending her and her baby on a dangerous journey.,1,,
4251,Sylvie's Love,Drama-Romance,en,Iam21 Entertainment,0,0,114,Released,2020,When a young woman meets an aspiring saxophonist in her father’s record shop in 1950s Harlem their love ignites a sweeping romance that transcends changing times geography and professional success.,1,,
4262,Straight Up,Comedy-Romance,en,Valparaiso Pictures,0,16080,97,Released,2020,Todd is a hyper-articulate obsessive compulsive gay twentysomething whose fear of dying alone leads him to a baffling conclusion: he might not be gay after all. When he meets Rory a whip-smart struggling actress with her own set of insecurities the two forge a relationship that’s all talk and no sex.,1,,
4264,Let It Snow,Horror-Thriller,en,Solar Media Entertainment,0,0,86,Released,2020,Separated from her fiance after sneaking onto a restricted slope Mia a free riding snowboarder must survive not only against nature but the masked snowmobile rider in black who's out for her blood.,1,53,63
4266,The Lost Husband,Drama-Romance,en,Six Foot Pictures,0,0,109,Released,2020,Trying to put her life back together after the death of her husband Libby and her children move to her estranged Aunt's goat farm in central Texas.,1,58,62
4270,Christmas on Ice,TV Movie-Romance,en,Moody Independent-H9 Films-Off Camera Entertainment,0,0,80,Released,2020,Courtney Bennett a former US figure skating hopeful runs the city’s public skating rink but when the Mayor announces its closing Courtney is heartbroken but determined to save it. After Courtney’s attempts to warm the Mayor’s Scrooge-like heart fail she enlists the help of Noah Tremblay a former professional hockey player and single dad who owns the new indoor skating center to help her and together they find more than just the spirit of holidays on the ice.,1,,
4288,Sightless,Thriller-Horror,en,MarVista Entertainment-Benattar/Thomas Productions-Headlong Entertainment,0,0,89,Released,2020,After an attack renders her blind Ellen withdraws from the world to recover. But soon she plunges into paranoia unable to convince anyone that her assailant has returned to terrorize her by hiding in plain sight.,1,40,42
4291,How to Build a Girl,Comedy,en,Lionsgate-Film4 Productions-Tango Entertainment,0,0,102,Released,2020,The journey of Midlands teenager Johanna Morrigan who reinvents herself as Dolly Wilde: fast-talking lady sex-adventurer moves to London and gets a job as music critic in the hope of saving her poverty stricken family in Wolverhampton. Based on Caitlin Moran's bestselling semi-autobiographical novel.,1,,
4297,Babyteeth,Drama-Comedy-Romance,en,Screen Australia-Spectrum Films-Jan Chapman Films-Create NSW-Whitefalk Films-WeirAnderson.com,0,989310,118,Released,2020,A terminally ill teen upsets her parents when she falls in love with a small-time drug dealer.,1,94,84
4299,Lady Driver,Drama,en,ESX Entertainment-Forrest Films,0,0,104,Released,2020,When a rebellious teen embarks on a solo summer journey to connect with her roots she finds herself in a new world geared up for the ride of her life and discovers she had the drive in her all along.,1,,
4301,The Sleepover,Family-Action,en,LD Entertainment,0,0,103,Released,2020,Two siblings who discover their seemingly normal mom is a former thief in witness protection. Mom is forced to pull one last job and the kids team up to rescue her over the course of an action-packed night.,1,67,54
4302,Fatima,Drama,en,Origin Entertainement Pictures-Panorama Films-Rose Pictures,0,0,113,Released,2020,In 1917 outside the parish of Fátima Portugal a 10-year-old girl and her two younger cousins witness multiple visitations of the Virgin Mary who tells them that only prayer and suffering will bring an end to World War I.  As secularist government officials and Church leaders try to force the children to recant their story word of the sighting spreads across the country inspiring religious pilgrims to flock to the site in hopes of witnessing a miracle..,1,,
4304,Hall,Horror-Thriller,en,Franky Films,0,0,80,Released,2020,When a hotel hallway is ravaged by a dreadful airborne virus pregnant Japanese runaway wife Naomi is tragically thrust into the fight of her life. After getting infected she is forced to crawl her way through other helpless victims to escape. In the room next door to her is Val a mother trapped in a toxic marriage who must also navigate her way out of the hotel corridor through the long and narrow stretch of isolated carnage desperately looking for her young daughter Kelly. Will these two women avoid the debilitating sickness and get out alive?,1,80,8
4305,Body Cam,Horror-Thriller-Mystery,en,Paramount Players-ACE Entertainment,0,0,96,Released,2020,As a police officer investigates the gruesome murder of her colleague she discovers that a mysterious supernatural force is behind it.,1,44,34
4308,The Vanished,Thriller-Horror-Crime-Action,en,Ingenious Media-The Exchange-SSS Entertainment,0,0,115,Released,2020,A family vacation takes a terrifying turn when parents Paul and Wendy discover their young daughter has vanished without a trace. Stopping at nothing to find her the search for the truth leads to a shocking revelation.,1,,
4311,A Fall from Grace,Drama-Thriller-Mystery,en,Tyler Perry Studios,0,0,120,Released,2020,When a law-abiding woman gets indicted for murdering her husband her lawyer soon realizes that a larger conspiracy may be at work.,1,20,
4312,The Candy Witch,Horror,en,Millman Productions-Proportion Productions,0,0,94,Released,2020,Two ghost hunters are called upon a distressed family who claim they are being tormented by an evil spirit known in their local town as The Candy Witch. But as the mystery of her curse is uncovered surprising and sinister turns are discovered around The Candy Witch's identity. Their hardest case yet can they solve this evil curse before more people are killed by the demonic spirit?,1,17,
4315,The 2nd,Action,en,Turbo Panda Productions-Fury Film Franchise-Lucid Film,0,0,93,Released,2020,Secret-service agent Vic Davis is on his way to pick up his estranged son Sean from his college campus when he finds himself in the middle of a high-stakes terrorist operation. His son's friend Erin Walton the daughter of Supreme Court Justice Walton is the target and this armed faction will stop at nothing to kidnap her and use her as leverage for a pending landmark legal case.,1,0,11
4320,Christmas by Starlight,TV Movie-Romance,en,Cartel Pictures-Hallmark Media-The Cartel,0,0,85,Released,2020,Annie a lawyer must help her loved ones this holiday season. Her family’s restaurant The Starlight Café is slated for demolition. The heir to the development firm responsible William makes her an unlikely proposition: he’ll spare the café if Annie spends the week “appearing” as the legal counsel his father is demanding he hire in the wake of some costly mistakes.,1,,
4321,Anastasia: Once Upon a Time,Family-Adventure-Fantasy,en,Conglomerate Media,0,0,89,Released,2020,Anastasia Romanov escapes through a portal when her family is threatened by Vladimir Lenin and she finds herself in the year 1988 befriended by a young American girl.,1,,
